USB-500/600 Log File,
Name: CEF501shelf#13,
Model: USB-502-PLUS,
Serial Number: 10001330,
Index,Date/Time,Temp(C),Humidity(%rh),Dew Point(C),
441,2/10/2017 2:09:32 PM,25.5,56.0,16.1,
442,2/10/2017 2:39:32 PM,25.5,55.5,15.9,
443,2/10/2017 3:09:32 PM,25.5,54.5,15.7,
444,2/10/2017 3:39:32 PM,25.5,54.0,15.5,
445,2/10/2017 4:09:32 PM,26.0,51.5,15.2,
446,2/10/2017 4:39:32 PM,26.0,50.5,14.9,
447,2/10/2017 5:09:32 PM,26.0,50.5,14.9,
448,2/10/2017 5:39:32 PM,26.0,50.5,14.9,
449,2/10/2017 6:09:32 PM,26.0,51.0,15.1,
450,2/10/2017 6:39:32 PM,26.0,50.5,14.9,
451,2/10/2017 7:09:32 PM,26.0,50.5,14.9,
452,2/10/2017 7:39:32 PM,26.0,50.5,14.9,
453,2/10/2017 8:09:32 PM,26.0,50.5,14.9,
454,2/10/2017 8:39:32 PM,26.0,50.0,14.8,
455,2/10/2017 9:09:32 PM,26.0,50.0,14.8,
456,2/10/2017 9:39:32 PM,26.0,50.0,14.8,
457,2/10/2017 10:09:32 PM,24.0,53.5,14.0,
458,2/10/2017 10:39:32 PM,22.5,56.0,13.3,
459,2/10/2017 11:09:32 PM,22.5,55.0,13.0,
460,2/10/2017 11:39:32 PM,22.5,54.5,12.9,
461,2/11/2017 12:09:32 AM,22.5,54.0,12.7,
462,2/11/2017 12:39:32 AM,22.0,53.0,12.0,
463,2/11/2017 1:09:32 AM,22.0,53.0,12.0,
464,2/11/2017 1:39:32 AM,22.0,52.5,11.8,
465,2/11/2017 2:09:32 AM,22.0,52.0,11.7,
466,2/11/2017 2:39:32 AM,22.0,51.5,11.6,
467,2/11/2017 3:09:32 AM,22.0,51.5,11.6,
468,2/11/2017 3:39:32 AM,22.0,51.0,11.4,
469,2/11/2017 4:09:32 AM,22.0,51.0,11.4,
470,2/11/2017 4:39:32 AM,22.0,51.0,11.4,
471,2/11/2017 5:09:32 AM,22.0,51.0,11.4,
472,2/11/2017 5:39:32 AM,22.0,51.0,11.4,
473,2/11/2017 6:09:32 AM,24.0,48.5,12.5,
474,2/11/2017 6:39:32 AM,25.5,46.5,13.2,
475,2/11/2017 7:09:32 AM,25.5,46.0,13.0,
476,2/11/2017 7:39:32 AM,26.0,45.5,13.3,
477,2/11/2017 8:09:32 AM,26.0,45.0,13.2,
478,2/11/2017 8:39:32 AM,26.0,44.5,13.0,
479,2/11/2017 9:09:32 AM,26.0,44.5,13.0,
480,2/11/2017 9:39:32 AM,26.0,44.5,13.0,
481,2/11/2017 10:09:32 AM,26.0,43.5,12.6,
482,2/11/2017 10:39:32 AM,26.0,43.5,12.6,
483,2/11/2017 11:09:32 AM,26.0,43.0,12.5,
484,2/11/2017 11:39:32 AM,26.0,42.5,12.3,
485,2/11/2017 12:09:32 PM,26.0,43.0,12.5,
486,2/11/2017 12:39:32 PM,26.0,43.0,12.5,
487,2/11/2017 1:09:32 PM,26.0,42.5,12.3,
488,2/11/2017 1:39:32 PM,26.0,43.0,12.5,
489,2/11/2017 2:09:32 PM,26.0,43.0,12.5,
490,2/11/2017 2:39:32 PM,26.0,43.0,12.5,
491,2/11/2017 3:09:32 PM,26.0,42.5,12.3,
492,2/11/2017 3:39:32 PM,26.0,42.5,12.3,
493,2/11/2017 4:09:32 PM,26.0,42.5,12.3,
494,2/11/2017 4:39:32 PM,26.0,42.0,12.1,
495,2/11/2017 5:09:32 PM,26.0,41.0,11.7,
496,2/11/2017 5:39:32 PM,26.0,41.0,11.7,
497,2/11/2017 6:09:32 PM,26.0,40.5,11.5,
498,2/11/2017 6:39:32 PM,26.0,40.0,11.4,
499,2/11/2017 7:09:32 PM,26.0,40.0,11.4,
500,2/11/2017 7:39:32 PM,26.0,40.0,11.4,
501,2/11/2017 8:09:32 PM,26.0,40.0,11.4,
502,2/11/2017 8:39:32 PM,26.0,39.5,11.2,
503,2/11/2017 9:09:32 PM,26.0,39.5,11.2,
504,2/11/2017 9:39:32 PM,26.0,39.0,11.0,
505,2/11/2017 10:09:32 PM,24.0,41.5,10.1,
506,2/11/2017 10:39:32 PM,22.5,44.0,9.6,
507,2/11/2017 11:09:32 PM,22.5,43.0,9.3,
508,2/11/2017 11:39:32 PM,22.5,42.5,9.1,
509,2/12/2017 12:09:32 AM,22.5,42.0,9.0,
510,2/12/2017 12:39:32 AM,22.0,41.5,8.3,
511,2/12/2017 1:09:32 AM,22.0,41.0,8.2,
512,2/12/2017 1:39:32 AM,22.0,41.0,8.2,
513,2/12/2017 2:09:32 AM,22.0,40.5,8.0,
514,2/12/2017 2:39:32 AM,22.0,40.5,8.0,
515,2/12/2017 3:09:32 AM,22.0,39.5,7.6,
516,2/12/2017 3:39:32 AM,22.0,39.5,7.6,
517,2/12/2017 4:09:32 AM,22.0,39.0,7.4,
518,2/12/2017 4:39:32 AM,22.0,38.5,7.2,
519,2/12/2017 5:09:32 AM,22.0,38.5,7.2,
520,2/12/2017 5:39:32 AM,22.0,38.5,7.2,
521,2/12/2017 6:09:32 AM,24.0,36.5,8.2,
522,2/12/2017 6:39:32 AM,25.5,34.5,8.7,
523,2/12/2017 7:09:32 AM,26.0,34.5,9.1,
524,2/12/2017 7:39:32 AM,26.0,34.5,9.1,
525,2/12/2017 8:09:32 AM,26.0,35.0,9.4,
526,2/12/2017 8:39:32 AM,26.0,35.0,9.4,
527,2/12/2017 9:09:32 AM,26.0,35.0,9.4,
528,2/12/2017 9:39:32 AM,26.0,35.5,9.6,
529,2/12/2017 10:09:32 AM,26.0,35.5,9.6,
530,2/12/2017 10:39:32 AM,26.0,35.5,9.6,
531,2/12/2017 11:09:32 AM,26.0,36.5,10.0,
532,2/12/2017 11:39:32 AM,26.0,37.0,10.2,
533,2/12/2017 12:09:32 PM,26.0,37.0,10.2,
534,2/12/2017 12:39:32 PM,26.0,37.0,10.2,
535,2/12/2017 1:09:32 PM,26.0,37.0,10.2,
536,2/12/2017 1:39:32 PM,26.0,37.0,10.2,
537,2/12/2017 2:09:32 PM,26.0,37.5,10.4,
538,2/12/2017 2:39:32 PM,26.0,38.5,10.8,
539,2/12/2017 3:09:32 PM,26.0,39.0,11.0,
540,2/12/2017 3:39:32 PM,26.0,38.5,10.8,
541,2/12/2017 4:09:32 PM,26.0,39.0,11.0,
542,2/12/2017 4:39:32 PM,26.0,39.0,11.0,
543,2/12/2017 5:09:32 PM,26.0,39.0,11.0,
544,2/12/2017 5:39:32 PM,26.0,39.5,11.2,
545,2/12/2017 6:09:32 PM,26.0,38.5,10.8,
546,2/12/2017 6:39:32 PM,26.0,38.0,10.6,
547,2/12/2017 7:09:32 PM,26.0,38.0,10.6,
548,2/12/2017 7:39:32 PM,26.0,37.5,10.4,
549,2/12/2017 8:09:32 PM,26.0,37.0,10.2,
550,2/12/2017 8:39:32 PM,26.0,37.0,10.2,
551,2/12/2017 9:09:32 PM,26.0,37.0,10.2,
552,2/12/2017 9:39:32 PM,26.0,37.0,10.2,
553,2/12/2017 10:09:32 PM,24.0,40.0,9.6,
554,2/12/2017 10:39:32 PM,22.5,42.5,9.1,
555,2/12/2017 11:09:32 PM,22.5,42.0,9.0,
556,2/12/2017 11:39:32 PM,22.5,42.5,9.1,
557,2/13/2017 12:09:32 AM,22.5,44.0,9.6,
558,2/13/2017 12:39:32 AM,22.5,46.0,10.3,
559,2/13/2017 1:09:32 AM,22.0,47.0,10.2,
560,2/13/2017 1:39:32 AM,22.0,48.0,10.5,
561,2/13/2017 2:09:32 AM,22.0,48.0,10.5,
562,2/13/2017 2:39:32 AM,22.0,48.5,10.6,
563,2/13/2017 3:09:32 AM,22.0,48.5,10.6,
564,2/13/2017 3:39:32 AM,22.0,48.0,10.5,
565,2/13/2017 4:09:32 AM,22.0,47.0,10.2,
566,2/13/2017 4:39:32 AM,22.0,46.0,9.9,
567,2/13/2017 5:09:32 AM,22.0,46.0,9.9,
568,2/13/2017 5:39:32 AM,22.0,46.5,10.0,
569,2/13/2017 6:09:32 AM,24.0,44.0,11.0,
570,2/13/2017 6:39:32 AM,25.5,41.0,11.3,
571,2/13/2017 7:09:32 AM,26.0,40.5,11.5,
572,2/13/2017 7:39:32 AM,26.0,40.0,11.4,
573,2/13/2017 8:09:32 AM,26.0,40.0,11.4,
574,2/13/2017 8:39:32 AM,26.0,41.0,11.7,
575,2/13/2017 9:09:32 AM,25.5,43.0,12.0,
576,2/13/2017 9:39:32 AM,25.0,45.0,12.2,
577,2/13/2017 10:09:32 AM,25.5,45.0,12.7,
578,2/13/2017 10:39:32 AM,25.5,45.0,12.7,
579,2/13/2017 11:09:32 AM,25.5,45.5,12.9,
580,2/13/2017 11:39:32 AM,25.0,45.5,12.4,
581,2/13/2017 12:09:32 PM,25.5,45.5,12.9,
582,2/13/2017 12:39:32 PM,25.5,45.0,12.7,
583,2/13/2017 1:09:32 PM,25.5,44.5,12.5,
584,2/13/2017 1:39:32 PM,25.5,44.5,12.5,
585,2/13/2017 2:09:32 PM,25.5,44.0,12.4,
586,2/13/2017 2:39:32 PM,25.5,44.5,12.5,
587,2/13/2017 3:09:32 PM,25.5,44.5,12.5,
588,2/13/2017 3:39:32 PM,25.5,44.5,12.5,
589,2/13/2017 4:09:32 PM,25.5,45.0,12.7,
590,2/13/2017 4:39:32 PM,25.5,44.5,12.5,
591,2/13/2017 5:09:32 PM,25.5,45.5,12.9,
592,2/13/2017 5:39:32 PM,25.5,46.0,13.0,
593,2/13/2017 6:09:32 PM,25.0,46.5,12.7,
594,2/13/2017 6:39:32 PM,25.5,46.5,13.2,
595,2/13/2017 7:09:32 PM,25.5,46.5,13.2,
596,2/13/2017 7:39:32 PM,25.5,45.5,12.9,
597,2/13/2017 8:09:32 PM,25.0,46.0,12.6,
598,2/13/2017 8:39:32 PM,25.5,45.0,12.7,
599,2/13/2017 9:09:32 PM,25.5,45.0,12.7,
600,2/13/2017 9:39:32 PM,25.5,45.5,12.9,
601,2/13/2017 10:09:32 PM,23.5,48.0,11.9,
602,2/13/2017 10:39:32 PM,22.5,49.5,11.4,
603,2/13/2017 11:09:32 PM,22.5,49.0,11.3,
604,2/13/2017 11:39:32 PM,22.5,49.0,11.3,
605,2/14/2017 12:09:32 AM,22.5,49.0,11.3,
606,2/14/2017 12:39:32 AM,22.5,49.0,11.3,
607,2/14/2017 1:09:32 AM,22.5,49.0,11.3,
608,2/14/2017 1:39:32 AM,22.5,49.0,11.3,
609,2/14/2017 2:09:32 AM,22.0,48.5,10.6,
610,2/14/2017 2:39:32 AM,22.0,48.0,10.5,
611,2/14/2017 3:09:32 AM,22.0,48.0,10.5,
612,2/14/2017 3:39:32 AM,22.0,48.0,10.5,
613,2/14/2017 4:09:32 AM,22.0,47.0,10.2,
614,2/14/2017 4:39:32 AM,22.0,46.5,10.0,
615,2/14/2017 5:09:32 AM,22.0,46.0,9.9,
616,2/14/2017 5:39:32 AM,22.0,45.0,9.5,
617,2/14/2017 6:09:32 AM,24.0,42.5,10.5,
618,2/14/2017 6:39:32 AM,25.0,40.5,10.7,
619,2/14/2017 7:09:32 AM,25.0,40.0,10.5,
620,2/14/2017 7:39:32 AM,25.0,40.0,10.5,
621,2/14/2017 8:09:32 AM,25.5,40.0,10.9,
622,2/14/2017 8:39:32 AM,25.5,41.0,11.3,
623,2/14/2017 9:09:32 AM,26.0,41.0,11.7,
624,2/14/2017 9:39:32 AM,26.0,42.5,12.3,
625,2/14/2017 10:09:32 AM,26.5,44.5,13.4,
626,2/14/2017 10:39:32 AM,26.0,45.0,13.2,
627,2/14/2017 11:09:32 AM,26.0,46.0,13.5,
628,2/14/2017 11:39:32 AM,26.0,46.0,13.5,
629,2/14/2017 12:09:32 PM,26.0,46.5,13.7,
630,2/14/2017 12:39:32 PM,26.0,46.5,13.7,
631,2/14/2017 1:09:32 PM,26.0,45.5,13.3,
632,2/14/2017 1:39:32 PM,26.0,46.5,13.7,
633,2/14/2017 2:09:32 PM,26.0,45.5,13.3,
634,2/14/2017 2:39:32 PM,26.0,45.5,13.3,
635,2/14/2017 3:09:32 PM,26.0,45.5,13.3,
636,2/14/2017 3:39:32 PM,26.0,46.0,13.5,
637,2/14/2017 4:09:32 PM,26.0,46.5,13.7,
638,2/14/2017 4:39:32 PM,26.0,45.5,13.3,
639,2/14/2017 5:09:32 PM,26.0,45.5,13.3,
640,2/14/2017 5:39:32 PM,26.0,45.5,13.3,
641,2/14/2017 6:09:32 PM,26.0,46.5,13.7,
642,2/14/2017 6:39:32 PM,26.0,46.5,13.7,
643,2/14/2017 7:09:32 PM,26.0,46.0,13.5,
644,2/14/2017 7:39:32 PM,26.0,45.5,13.3,
645,2/14/2017 8:09:32 PM,26.0,45.5,13.3,
646,2/14/2017 8:39:32 PM,26.0,46.0,13.5,
647,2/14/2017 9:09:32 PM,26.0,46.5,13.7,
648,2/14/2017 9:39:32 PM,26.0,46.5,13.7,
649,2/14/2017 10:09:32 PM,24.0,49.5,12.8,
650,2/14/2017 10:39:32 PM,22.5,51.5,12.0,
651,2/14/2017 11:09:32 PM,22.5,51.0,11.9,
652,2/14/2017 11:39:32 PM,22.5,51.0,11.9,
653,2/15/2017 12:09:32 AM,22.5,51.0,11.9,
654,2/15/2017 12:39:32 AM,22.5,51.0,11.9,
655,2/15/2017 1:09:32 AM,22.5,51.0,11.9,
656,2/15/2017 1:39:32 AM,22.5,51.0,11.9,
657,2/15/2017 2:09:32 AM,22.5,51.0,11.9,
658,2/15/2017 2:39:32 AM,22.5,52.0,12.2,
659,2/15/2017 3:09:32 AM,22.5,52.5,12.3,
660,2/15/2017 3:39:32 AM,22.5,52.0,12.2,
661,2/15/2017 4:09:32 AM,22.5,52.5,12.3,
662,2/15/2017 4:39:32 AM,22.0,53.0,12.0,
663,2/15/2017 5:09:32 AM,22.5,53.0,12.4,
664,2/15/2017 5:39:32 AM,22.0,52.5,11.8,
665,2/15/2017 6:09:32 AM,24.0,49.5,12.8,
666,2/15/2017 6:39:32 AM,25.5,46.5,13.2,
667,2/15/2017 7:09:32 AM,25.5,47.0,13.4,
668,2/15/2017 7:39:32 AM,25.5,47.0,13.4,
669,2/15/2017 8:09:32 AM,26.0,47.5,14.0,
670,2/15/2017 8:39:32 AM,25.5,47.5,13.5,
671,2/15/2017 9:09:32 AM,26.0,48.0,14.1,
672,2/15/2017 9:39:32 AM,26.0,48.5,14.3,
673,2/15/2017 10:09:32 AM,26.0,49.0,14.5,
674,2/15/2017 10:39:32 AM,26.0,48.5,14.3,
675,2/15/2017 11:09:32 AM,26.0,49.0,14.5,
676,2/15/2017 11:39:32 AM,26.0,49.5,14.6,
677,2/15/2017 12:09:32 PM,26.5,49.5,15.1,
678,2/15/2017 12:39:32 PM,26.5,49.5,15.1,
679,2/15/2017 1:09:32 PM,26.0,49.5,14.6,
680,2/15/2017 1:39:32 PM,26.0,50.0,14.8,
681,2/15/2017 2:09:32 PM,26.0,50.5,14.9,
682,2/15/2017 2:39:32 PM,26.0,51.5,15.2,
683,2/15/2017 3:09:32 PM,26.0,51.5,15.2,
684,2/15/2017 3:39:32 PM,26.0,52.0,15.4,
685,2/15/2017 4:09:32 PM,26.0,52.5,15.5,
686,2/15/2017 4:39:32 PM,26.0,52.5,15.5,
687,2/15/2017 5:09:32 PM,26.0,53.5,15.8,
688,2/15/2017 5:39:32 PM,26.0,54.0,16.0,
689,2/15/2017 6:09:32 PM,26.0,53.5,15.8,
690,2/15/2017 6:39:32 PM,26.0,53.5,15.8,
691,2/15/2017 7:09:32 PM,26.0,53.5,15.8,
692,2/15/2017 7:39:32 PM,26.0,53.5,15.8,
693,2/15/2017 8:09:32 PM,26.0,53.5,15.8,
694,2/15/2017 8:39:32 PM,26.0,53.5,15.8,
695,2/15/2017 9:09:32 PM,26.0,53.0,15.7,
696,2/15/2017 9:39:32 PM,26.0,52.5,15.5,
697,2/15/2017 10:09:32 PM,24.5,56.0,15.1,
698,2/15/2017 10:39:32 PM,22.5,58.0,13.8,
699,2/15/2017 11:09:32 PM,22.5,55.0,13.0,
700,2/15/2017 11:39:32 PM,22.5,54.5,12.9,
701,2/16/2017 12:09:32 AM,22.5,55.0,13.0,
702,2/16/2017 12:39:32 AM,22.5,54.5,12.9,
703,2/16/2017 1:09:32 AM,22.5,55.0,13.0,
704,2/16/2017 1:39:32 AM,22.5,55.0,13.0,
705,2/16/2017 2:09:32 AM,22.5,54.0,12.7,
706,2/16/2017 2:39:32 AM,22.5,53.5,12.6,
707,2/16/2017 3:09:32 AM,22.5,54.0,12.7,
708,2/16/2017 3:39:32 AM,22.5,54.5,12.9,
709,2/16/2017 4:09:32 AM,22.0,55.0,12.5,
710,2/16/2017 4:39:32 AM,22.0,54.0,12.3,
711,2/16/2017 5:09:32 AM,22.0,55.0,12.5,
712,2/16/2017 5:39:32 AM,22.0,55.5,12.7,
713,2/16/2017 6:09:32 AM,24.0,54.0,14.1,
714,2/16/2017 6:39:32 AM,26.0,50.5,14.9,
715,2/16/2017 7:09:32 AM,26.0,51.5,15.2,
716,2/16/2017 7:39:32 AM,26.0,51.5,15.2,
717,2/16/2017 8:09:32 AM,26.0,51.5,15.2,
718,2/16/2017 8:39:32 AM,26.0,52.5,15.5,
719,2/16/2017 9:09:32 AM,26.0,53.5,15.8,
720,2/16/2017 9:39:32 AM,26.0,54.0,16.0,
721,2/16/2017 10:09:32 AM,26.0,53.5,15.8,
722,2/16/2017 10:39:32 AM,26.0,52.5,15.5,
723,2/16/2017 11:09:32 AM,26.0,51.5,15.2,
724,2/16/2017 11:39:32 AM,26.0,52.5,15.5,
725,2/16/2017 12:09:32 PM,26.0,52.5,15.5,
726,2/16/2017 12:39:32 PM,26.0,52.5,15.5,
727,2/16/2017 1:09:32 PM,26.0,50.5,14.9,
728,2/16/2017 1:39:32 PM,26.0,49.5,14.6,
729,2/16/2017 2:09:32 PM,26.0,46.5,13.7,
730,2/16/2017 2:39:32 PM,26.0,48.0,14.1,
731,2/16/2017 3:09:32 PM,26.0,46.5,13.7,
732,2/16/2017 3:39:32 PM,26.0,46.5,13.7,
733,2/16/2017 4:09:32 PM,26.0,47.5,14.0,
734,2/16/2017 4:39:32 PM,26.0,47.5,14.0,
735,2/16/2017 5:09:32 PM,26.0,46.5,13.7,
736,2/16/2017 5:39:32 PM,26.0,46.5,13.7,
737,2/16/2017 6:09:32 PM,26.0,46.5,13.7,
738,2/16/2017 6:39:32 PM,26.0,46.5,13.7,
739,2/16/2017 7:09:32 PM,26.0,46.5,13.7,
740,2/16/2017 7:39:32 PM,26.0,46.0,13.5,
741,2/16/2017 8:09:32 PM,26.0,46.5,13.7,
742,2/16/2017 8:39:32 PM,26.0,46.5,13.7,
743,2/16/2017 9:09:32 PM,26.0,46.5,13.7,
744,2/16/2017 9:39:32 PM,26.0,46.5,13.7,
745,2/16/2017 10:09:32 PM,24.5,49.5,13.2,
746,2/16/2017 10:39:32 PM,22.5,53.5,12.6,
747,2/16/2017 11:09:32 PM,22.5,53.5,12.6,
748,2/16/2017 11:39:32 PM,22.5,53.5,12.6,
749,2/17/2017 12:09:32 AM,22.5,54.0,12.7,
750,2/17/2017 12:39:32 AM,22.5,54.0,12.7,
751,2/17/2017 1:09:32 AM,22.5,54.5,12.9,
752,2/17/2017 1:39:32 AM,22.5,55.0,13.0,
753,2/17/2017 2:09:32 AM,22.5,55.0,13.0,
754,2/17/2017 2:39:32 AM,22.0,55.5,12.7,
755,2/17/2017 3:09:32 AM,22.0,55.5,12.7,
756,2/17/2017 3:39:32 AM,22.5,56.0,13.3,
757,2/17/2017 4:09:32 AM,22.0,56.0,12.8,
758,2/17/2017 4:39:32 AM,22.0,56.0,12.8,
759,2/17/2017 5:09:32 AM,22.0,55.5,12.7,
760,2/17/2017 5:39:32 AM,22.0,55.5,12.7,
761,2/17/2017 6:09:32 AM,24.0,53.0,13.8,
762,2/17/2017 6:39:32 AM,26.0,49.5,14.6,
763,2/17/2017 7:09:32 AM,26.0,50.0,14.8,
764,2/17/2017 7:39:32 AM,26.0,50.0,14.8,
765,2/17/2017 8:09:32 AM,26.0,49.5,14.6,
766,2/17/2017 8:39:32 AM,26.0,50.5,14.9,
767,2/17/2017 9:09:32 AM,26.0,51.0,15.1,
768,2/17/2017 9:39:32 AM,26.5,52.0,15.8,
769,2/17/2017 10:09:32 AM,26.0,53.0,15.7,
770,2/17/2017 10:39:32 AM,26.5,53.0,16.1,
771,2/17/2017 11:09:32 AM,26.5,53.0,16.1,
772,2/17/2017 11:39:32 AM,26.5,51.5,15.7,
773,2/17/2017 12:09:32 PM,26.5,50.5,15.4,
774,2/17/2017 12:39:32 PM,26.5,49.5,15.1,
775,2/17/2017 1:09:32 PM,27.0,47.5,14.9,
776,2/17/2017 1:39:32 PM,27.0,47.5,14.9,
777,2/17/2017 2:09:32 PM,25.5,51.0,14.6,
778,2/17/2017 2:39:32 PM,25.0,54.0,15.0,
779,2/17/2017 3:09:32 PM,24.5,55.5,15.0,
780,2/17/2017 3:39:32 PM,24.5,56.5,15.3,
781,2/17/2017 4:09:32 PM,24.5,57.0,15.4,
782,2/17/2017 4:39:32 PM,24.5,57.0,15.4,
783,2/17/2017 5:09:32 PM,24.5,58.0,15.7,
784,2/17/2017 5:39:32 PM,24.5,58.0,15.7,
785,2/17/2017 6:09:32 PM,24.5,58.5,15.8,
786,2/17/2017 6:39:32 PM,24.5,58.0,15.7,
787,2/17/2017 7:09:32 PM,24.5,57.5,15.6,
788,2/17/2017 7:39:32 PM,24.5,57.0,15.4,
789,2/17/2017 8:09:32 PM,24.5,57.0,15.4,
790,2/17/2017 8:39:32 PM,24.5,57.0,15.4,
791,2/17/2017 9:09:32 PM,24.5,57.5,15.6,
792,2/17/2017 9:39:32 PM,24.5,57.5,15.6,
793,2/17/2017 10:09:32 PM,23.0,61.5,15.2,
794,2/17/2017 10:39:32 PM,22.0,63.0,14.6,
795,2/17/2017 11:09:32 PM,22.5,61.5,14.7,
796,2/17/2017 11:39:32 PM,22.5,61.5,14.7,
797,2/18/2017 12:09:32 AM,22.0,61.5,14.3,
798,2/18/2017 12:39:32 AM,22.0,61.5,14.3,
799,2/18/2017 1:09:32 AM,22.0,61.5,14.3,
800,2/18/2017 1:39:32 AM,22.0,61.5,14.3,
801,2/18/2017 2:09:32 AM,22.0,61.5,14.3,
802,2/18/2017 2:39:32 AM,22.0,61.0,14.1,
803,2/18/2017 3:09:32 AM,22.0,61.0,14.1,
804,2/18/2017 3:39:32 AM,22.0,61.0,14.1,
805,2/18/2017 4:09:32 AM,22.0,60.5,14.0,
806,2/18/2017 4:39:32 AM,22.0,60.5,14.0,
807,2/18/2017 5:09:32 AM,22.0,61.0,14.1,
808,2/18/2017 5:39:32 AM,22.0,61.0,14.1,
809,2/18/2017 6:09:32 AM,23.5,58.5,14.9,
810,2/18/2017 6:39:32 AM,24.5,57.0,15.4,
811,2/18/2017 7:09:32 AM,24.5,57.5,15.6,
812,2/18/2017 7:39:32 AM,24.5,58.0,15.7,
813,2/18/2017 8:09:32 AM,24.5,58.5,15.8,
814,2/18/2017 8:39:32 AM,24.5,58.5,15.8,
815,2/18/2017 9:09:32 AM,24.5,59.0,16.0,
816,2/18/2017 9:39:32 AM,24.5,59.0,16.0,
817,2/18/2017 10:09:32 AM,24.5,59.5,16.1,
818,2/18/2017 10:39:32 AM,24.5,60.0,16.2,
819,2/18/2017 11:09:32 AM,24.5,60.5,16.4,
820,2/18/2017 11:39:32 AM,24.5,60.0,16.2,
821,2/18/2017 12:09:32 PM,24.5,60.0,16.2,
822,2/18/2017 12:39:32 PM,24.5,58.5,15.8,
823,2/18/2017 1:09:32 PM,24.5,58.0,15.7,
824,2/18/2017 1:39:32 PM,24.5,58.0,15.7,
825,2/18/2017 2:09:32 PM,24.5,58.0,15.7,
826,2/18/2017 2:39:32 PM,24.5,58.0,15.7,
827,2/18/2017 3:09:32 PM,24.5,57.5,15.6,
828,2/18/2017 3:39:32 PM,24.5,58.0,15.7,
829,2/18/2017 4:09:32 PM,24.5,57.5,15.6,
830,2/18/2017 4:39:32 PM,24.5,57.5,15.6,
831,2/18/2017 5:09:32 PM,24.5,57.0,15.4,
832,2/18/2017 5:39:32 PM,24.5,56.5,15.3,
833,2/18/2017 6:09:32 PM,24.5,56.0,15.1,
834,2/18/2017 6:39:32 PM,24.5,55.0,14.9,
835,2/18/2017 7:09:32 PM,24.5,54.5,14.7,
836,2/18/2017 7:39:32 PM,24.5,53.5,14.4,
837,2/18/2017 8:09:32 PM,24.5,52.5,14.1,
838,2/18/2017 8:39:32 PM,24.5,52.0,14.0,
839,2/18/2017 9:09:32 PM,24.5,51.0,13.7,
840,2/18/2017 9:39:32 PM,24.5,51.0,13.7,
841,2/18/2017 10:09:32 PM,23.0,52.5,12.8,
842,2/18/2017 10:39:32 PM,22.0,52.0,11.7,
843,2/18/2017 11:09:32 PM,22.5,51.0,11.9,
844,2/18/2017 11:39:32 PM,22.5,50.0,11.6,
845,2/19/2017 12:09:32 AM,22.0,49.0,10.8,
846,2/19/2017 12:39:32 AM,22.0,49.0,10.8,
847,2/19/2017 1:09:32 AM,22.0,50.0,11.1,
848,2/19/2017 1:39:32 AM,22.0,50.5,11.3,
849,2/19/2017 2:09:32 AM,22.0,50.5,11.3,
850,2/19/2017 2:39:32 AM,22.0,51.0,11.4,
851,2/19/2017 3:09:32 AM,22.0,51.0,11.4,
852,2/19/2017 3:39:32 AM,22.0,51.5,11.6,
853,2/19/2017 4:09:32 AM,22.0,52.0,11.7,
854,2/19/2017 4:39:32 AM,22.0,52.0,11.7,
855,2/19/2017 5:09:32 AM,22.0,52.5,11.8,
856,2/19/2017 5:39:32 AM,22.0,53.0,12.0,
857,2/19/2017 6:09:32 AM,23.5,51.5,12.9,
858,2/19/2017 6:39:32 AM,24.5,50.5,13.6,
859,2/19/2017 7:09:32 AM,24.5,51.5,13.9,
860,2/19/2017 7:39:32 AM,24.5,51.5,13.9,
861,2/19/2017 8:09:32 AM,24.5,51.5,13.9,
862,2/19/2017 8:39:32 AM,24.5,51.5,13.9,
863,2/19/2017 9:09:32 AM,24.5,52.0,14.0,
864,2/19/2017 9:39:32 AM,24.5,52.5,14.1,
865,2/19/2017 10:09:32 AM,24.5,52.0,14.0,
866,2/19/2017 10:39:32 AM,24.5,52.0,14.0,
867,2/19/2017 11:09:32 AM,24.5,52.0,14.0,
868,2/19/2017 11:39:32 AM,24.5,51.5,13.9,
869,2/19/2017 12:09:32 PM,24.5,52.0,14.0,
870,2/19/2017 12:39:32 PM,24.5,51.5,13.9,
871,2/19/2017 1:09:32 PM,24.5,51.5,13.9,
872,2/19/2017 1:39:32 PM,24.5,51.5,13.9,
873,2/19/2017 2:09:32 PM,24.5,51.5,13.9,
874,2/19/2017 2:39:32 PM,24.5,52.5,14.1,
875,2/19/2017 3:09:32 PM,24.5,52.5,14.1,
876,2/19/2017 3:39:32 PM,24.5,53.0,14.3,
877,2/19/2017 4:09:32 PM,24.5,53.0,14.3,
878,2/19/2017 4:39:32 PM,24.5,53.0,14.3,
879,2/19/2017 5:09:32 PM,24.5,53.0,14.3,
880,2/19/2017 5:39:32 PM,24.5,52.5,14.1,
881,2/19/2017 6:09:32 PM,24.5,52.5,14.1,
882,2/19/2017 6:39:32 PM,24.5,52.5,14.1,
883,2/19/2017 7:09:32 PM,24.5,52.5,14.1,
884,2/19/2017 7:39:32 PM,24.5,51.5,13.9,
885,2/19/2017 8:09:32 PM,24.5,51.0,13.7,
886,2/19/2017 8:39:32 PM,24.5,51.5,13.9,
887,2/19/2017 9:09:32 PM,24.5,51.5,13.9,
888,2/19/2017 9:39:32 PM,24.5,51.0,13.7,
